run,scenario,implementation,ns_per_op,ns_min,ns_max,thread_cycles_per_op,units_per_second,allocations,reallocations,frees,allocated_bytes,freed_bytes
3,colors_short_limit,new,54328.1,51777.0,56930.9,119137.9,2356054.1,0,0,0,0,0
3,colors_long_limit,old,180180.5,178808.2,187934.4,394278.6,710398.9,128,0,128,2176,2176
3,colors_long_limit,new,175559.0,168599.6,178468.8,384362.5,729099.7,128,0,128,2176,2176
3,colors_medium,old,56550.8,52756.2,57954.7,123990.9,2263452.4,128,0,128,8192,8192
3,colors_medium,new,56032.0,53308.2,58287.9,122482.7,2284407.6,128,0,128,8192,8192
3,colors_long,old,362516.4,350915.6,366652.0,793508.8,353087.5,128,0,128,197248,197248
3,colors_long,new,360239.8,353669.5,368419.5,788728.7,355318.8,128,0,128,197248,197248
3,curves_0,old,17.2,15.6,270.3,58.3,0.0,0,0,0,0,0
3,curves_0,new,10.9,9.4,10.9,44.6,0.0,0,0,0,0,0
3,curves_8,old,3565.6,3546.9,5145.3,7850.6,2243645.9,17,3,17,20500,20500
3,curves_8,new,1092.2,989.1,2131.2,2345.9,7324749.6,8,0,8,52,52
3,curves_128,old,129223.4,126393.8,132765.6,282962.9,990532.4,257,7,257,348400,348400
3,curves_128,new,20617.2,19914.1,21685.9,45124.4,6208412.3,128,0,128,832,832
3,curves_512,old,484085.9,466279.7,594910.9,1060648.0,1057663.4,1025,9,1025,1397680,1397680
3,curves_512,new,92589.1,89157.8,95176.6,202728.8,5529810.8,512,0,512,3328,3328
3,explosion_1_overlap_false,old,1281.2,1275.0,1325.0,2922.1,780487.8,2,1,2,4096,4096
3,explosion_1_overlap_false,new,1287.5,1275.0,1312.5,2922.1,776699.0,2,1,2,4096,4096
3,explosion_1_overlap_true,old,1156.2,1131.2,2787.5,2647.7,864864.9,2,1,2,4096,4096
3,explosion_1_overlap_true,new,1087.5,1081.2,1106.2,2469.4,919540.2,2,1,2,4096,4096
3,explosion_16_overlap_false,old,20312.5,17587.5,23293.8,44736.8,787692.3,5,9,5,85872,85872
3,explosion_16_overlap_false,new,17418.8,16643.8,20662.5,38000.9,918550.4,5,9,5,85872,85872
3,explosion_16_overlap_true,old,11937.5,11843.8,15862.5,26326.3,1340314.1,5,7,5,20592,20592
3,explosion_16_overlap_true,new,9462.5,8912.5,13293.8,20536.9,1690885.1,5,7,5,20592,20592
3,explosion_128_overlap_false,old,201593.8,174837.5,226587.5,441935.8,634940.3,5,24,5,696944,696944
3,explosion_128_overlap_false,new,138306.2,118493.8,149018.8,300193.8,925482.4,5,24,5,696944,696944
3,explosion_128_overlap_true,old,73843.8,68693.8,86987.5,161908.8,1733389.8,5,19,5,22384,22384
3,explosion_128_overlap_true,new,63043.8,58643.8,75500.0,140507.4,2030336.1,5,19,5,22384,22384
3,explosion_512_overlap_false,old,2503881.2,2474537.5,2563000.0,5482286.8,204482.5,5,34,5,2792048,2792048
3,explosion_512_overlap_false,new,1937706.2,1857750.0,1958462.5,4234456.7,264229.9,5,34,5,2792048,2792048
3,explosion_512_overlap_true,old,363912.5,341668.8,376118.8,798102.0,1406931.6,5,27,5,28528,28528
3,explosion_512_overlap_true,new,244687.5,230168.8,261737.5,533426.2,2092464.9,5,27,5,28528,28528
3,actor_1_children_0,old,6318.8,5687.5,9600.0,13979.4,158259.1,8,4,8,26536,26536
3,actor_1_children_0,new,5825.0,5025.0,7050.0,12895.6,171673.8,6,4,6,26522,26522
3,actor_1_children_4,old,33475.0,29818.8,42050.0,73587.4,29873.0,25,5,25,56632,56632
